Time,SessionBlockNumber,BlockTrialNumber,VRHead_Position_X,VRHead_Position_Y,VRHead_Position_Z,VRHead_Rotation_X,VRHead_Rotation_Y,VRHead_Rotation_Z,VRLeftHand_Position_X,VRLeftHand_Position_Y,VRLeftHand_Position_Z,VRLeftHand_Rotation_X,VRLeftHand_Rotation_Y,VRLeftHand_Rotation_Z,VRLeftHand_HoldingObjectType,VRRightHand_Position_X,VRRightHand_Position_Y,VRRightHand_Position_Z,VRRightHand_Rotation_X,VRRightHand_Rotation_Y,VRRightHand_Rotation_Z,VRRightHand_HoldingObjectType,
10.84401,2,1,-0.04703857,1.632503,-0.07863473,24.89745,356.8159,0.3394422,-0.249841,1.193137,0.1292505,353.2159,17.14226,337.8563,NoObject,0.5715175,1.300842,0.4380704,14.86153,44.77264,308.6566,NoObject,
10.86919,2,1,-0.04715303,1.632126,-0.07855025,25.01817,356.7888,0.3184159,-0.2499029,1.193128,0.1292819,353.2081,17.13331,337.8535,NoObject,0.5715175,1.300841,0.4380707,14.86255,44.77268,308.6575,NoObject,
10.89436,2,1,-0.04738114,1.631865,-0.07834639,25.19998,356.7897,0.3191398,-0.2499544,1.193144,0.1293364,353.2154,17.12439,337.873,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
10.91934,2,1,-0.04752503,1.631329,-0.07832704,25.39088,356.7498,0.2943892,-0.2499976,1.19315,0.1294043,353.2295,17.10596,337.8987,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
10.94336,2,1,-0.04776672,1.630831,-0.07831824,25.61101,356.6899,0.2731816,-0.2500368,1.193125,0.1294641,353.2532,17.08011,337.9018,NoObject,0.5715174,1.300841,0.4380706,14.86185,44.77235,308.6572,NoObject,
10.96924,2,1,-0.04802003,1.630259,-0.07822722,25.8569,356.602,0.2736895,-0.2500517,1.1931,0.1295108,353.2651,17.06346,337.8979,NoObject,0.5715174,1.300841,0.4380707,14.86226,44.77155,308.6568,NoObject,
10.99629,2,1,-0.04825077,1.629693,-0.07812297,26.05111,356.5218,0.2394048,-0.2500554,1.193095,0.1295156,353.2644,17.05612,337.8866,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
11.01839,2,1,-0.04831585,1.629105,-0.0780341,26.29732,356.4696,0.2569693,-0.2500929,1.193083,0.1294996,353.2537,17.07508,337.8831,NoObject,0.5715174,1.300841,0.4380706,14.86185,44.77235,308.6572,NoObject,
11.04402,2,1,-0.0485154,1.628631,-0.07787911,26.47199,356.4305,0.2385284,-0.2500601,1.193064,0.1295048,353.2568,17.0859,337.8627,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
11.06961,2,1,-0.04860408,1.62812,-0.07779045,26.64747,356.4195,0.2613927,-0.2499993,1.193027,0.1294858,353.2786,17.09526,337.8357,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
11.09493,2,1,-0.04883118,1.627673,-0.07761106,26.80701,356.3996,0.2793008,-0.2500077,1.192942,0.1295232,353.2981,17.09472,337.8238,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
11.1198,2,1,-0.04897262,1.627335,-0.07749362,26.91622,356.3911,0.2814949,-0.2500209,1.192892,0.1295351,353.307,17.09611,337.813,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
11.1448,2,1,-0.0491323,1.62697,-0.07740793,27.01971,356.3571,0.2596153,-0.2500594,1.192893,0.1294939,353.2974,17.11906,337.8331,NoObject,0.5715176,1.300841,0.4380705,14.86203,44.77341,308.657,NoObject,
11.17059,2,1,-0.04916167,1.626693,-0.07723825,27.13876,356.2993,0.2292085,-0.2501081,1.192893,0.1294774,353.2909,17.12408,337.8537,NoObject,0.5715174,1.300841,0.4380706,14.86185,44.77235,308.6572,NoObject,
11.19461,2,1,-0.04931009,1.626479,-0.07715796,27.20033,356.237,0.2110729,-0.2501485,1.192878,0.1294793,353.2874,17.12293,337.8682,NoObject,0.5715175,1.300841,0.4380707,14.8624,44.77164,308.6566,NoObject,
11.22025,2,1,-0.04931931,1.626402,-0.0769784,27.22377,356.19,0.1844508,-0.2501513,1.192849,0.129419,353.2934,17.13134,337.8598,NoObject,0.5715176,1.300841,0.4380706,14.86256,44.77185,308.6563,NoObject,
11.24627,2,1,-0.04939511,1.626329,-0.07691684,27.28339,356.1591,0.1539437,-0.2501184,1.19281,0.1293225,353.2842,17.14071,337.8204,NoObject,0.5715175,1.300841,0.4380707,14.86265,44.77208,308.6569,NoObject,
11.26978,2,1,-0.04949687,1.626229,-0.07678872,27.30931,356.1357,0.1423907,-0.2501003,1.192801,0.1292474,353.2702,17.14803,337.804,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
11.29477,2,1,-0.04959207,1.626178,-0.07674921,27.32706,356.0907,0.1166997,-0.2501252,1.192813,0.1292233,353.2648,17.1458,337.8067,NoObject,0.5715175,1.300841,0.4380707,14.86244,44.77177,308.6568,NoObject,
11.32028,2,1,-0.04968794,1.626095,-0.07662996,27.32499,356.0827,0.1119967,-0.2501727,1.1928,0.1291988,353.262,17.15103,337.8058,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
11.34381,2,1,-0.04965869,1.626073,-0.07657097,27.38486,356.0705,0.1041711,-0.2502227,1.192768,0.1291897,353.2569,17.15602,337.8152,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
11.3699,2,1,-0.04971325,1.625993,-0.07652944,27.39958,356.0313,0.05666157,-0.2502474,1.192748,0.1291758,353.2515,17.14765,337.8156,NoObject,0.5715173,1.300841,0.4380706,14.86182,44.77339,308.6579,NoObject,
11.39526,2,1,-0.04972643,1.62592,-0.07639898,27.39533,356.014,0.02108476,-0.2502699,1.192763,0.129154,353.2487,17.1406,337.8323,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
11.41999,2,1,-0.04973155,1.625853,-0.0762658,27.43799,356.0081,0.01709344,-0.2503079,1.19276,0.1290749,353.225,17.14789,337.851,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
11.4441,2,1,-0.04982872,1.625758,-0.07623133,27.45569,355.9834,0.01327551,-0.2503405,1.192745,0.129037,353.2151,17.14824,337.8635,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
11.47079,2,1,-0.04985134,1.625747,-0.07623042,27.4848,355.9591,359.9773,-0.2503707,1.192749,0.1289817,353.2044,17.14407,337.8729,NoObject,0.5715175,1.300841,0.4380707,14.86265,44.77208,308.6569,NoObject,
11.4955,2,1,-0.04987857,1.625728,-0.07620519,27.49706,355.9186,359.9469,-0.2503913,1.192723,0.1289741,353.2141,17.1334,337.8842,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
11.52018,2,1,-0.04994594,1.625696,-0.07624712,27.49627,355.889,359.9236,-0.2504059,1.19266,0.1289875,353.2323,17.11835,337.875,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
11.54436,2,1,-0.04991544,1.625742,-0.07621671,27.48855,355.8937,359.9164,-0.250398,1.192617,0.1290012,353.251,17.11796,337.8395,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
11.57053,2,1,-0.04984011,1.625813,-0.07622445,27.4866,355.8682,359.8875,-0.2503702,1.19257,0.1290454,353.2697,17.12255,337.7988,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
11.5961,2,1,-0.04985676,1.625805,-0.07631602,27.49604,355.8409,359.877,-0.250338,1.192536,0.1290411,353.2641,17.1303,337.7716,NoObject,0.5715176,1.300841,0.4380705,14.86202,44.7724,308.6565,NoObject,
11.62096,2,1,-0.04978174,1.625892,-0.07633689,27.47142,355.8227,359.8589,-0.2502641,1.192534,0.1290489,353.2593,17.14884,337.7459,NoObject,0.5715175,1.300841,0.4380705,14.86207,44.77356,308.6575,NoObject,
11.64469,2,1,-0.04980938,1.625906,-0.07638567,27.45587,355.8002,359.8325,-0.2502145,1.192551,0.1290557,353.2603,17.15572,337.7275,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
11.66999,2,1,-0.04975487,1.625854,-0.07638747,27.47693,355.7645,359.8191,-0.2501922,1.192558,0.1290314,353.2494,17.1593,337.7159,NoObject,0.5715176,1.300841,0.4380705,14.86242,44.77225,308.6564,NoObject,
11.69487,2,1,-0.0497807,1.625828,-0.07642864,27.47832,355.7472,359.8171,-0.2501564,1.192601,0.1289906,353.2431,17.16643,337.7128,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
11.7208,2,1,-0.04979677,1.625809,-0.07641946,27.47936,355.7328,359.8194,-0.2501332,1.192636,0.1289465,353.2315,17.1766,337.7092,NoObject,0.5715173,1.300841,0.4380707,14.86209,44.77209,308.6573,NoObject,
11.74466,2,1,-0.04980677,1.625841,-0.07645123,27.48314,355.714,359.7987,-0.250142,1.192612,0.1289307,353.2373,17.17458,337.7058,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
11.77018,2,1,-0.04981805,1.625815,-0.07650782,27.49642,355.7098,359.7906,-0.2501524,1.192609,0.1288994,353.2242,17.16915,337.7013,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
11.79623,2,1,-0.04984681,1.625872,-0.07647487,27.48891,355.701,359.7761,-0.2501445,1.192627,0.1288755,353.2204,17.17473,337.6986,NoObject,0.5715175,1.300841,0.4380706,14.86231,44.77298,308.6573,NoObject,
11.8191,2,1,-0.0498294,1.62588,-0.07648221,27.49637,355.6848,359.7632,-0.2501271,1.192628,0.1288554,353.2053,17.17993,337.6822,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
11.8442,2,1,-0.04984024,1.625854,-0.07650017,27.50284,355.682,359.7489,-0.2501087,1.192586,0.1288332,353.2006,17.19064,337.6577,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
11.87018,2,1,-0.04981994,1.625844,-0.07645034,27.5101,355.6791,359.7555,-0.2500948,1.192563,0.1288205,353.2014,17.20219,337.6394,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
11.89537,2,1,-0.0498476,1.625859,-0.07636477,27.5081,355.683,359.744,-0.2500755,1.192531,0.1288413,353.214,17.20474,337.6231,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
11.9207,2,1,-0.04992454,1.625831,-0.07634158,27.51355,355.6783,359.7471,-0.2500686,1.192522,0.1288357,353.1933,17.23215,337.6179,NoObject,0.5715174,1.300841,0.4380706,14.86185,44.77235,308.6572,NoObject,
11.9453,2,1,-0.04993586,1.625854,-0.07630309,27.53447,355.6885,359.7573,-0.2500798,1.192582,0.1288789,353.1946,17.23871,337.6278,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
11.97063,2,1,-0.04991031,1.625817,-0.07632623,27.55272,355.6871,359.7663,-0.2500996,1.192615,0.1289266,353.197,17.22862,337.6393,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
11.99529,2,1,-0.0499917,1.625774,-0.07629354,27.57052,355.6779,359.771,-0.2501384,1.192596,0.128981,353.2121,17.21436,337.6469,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
12.02095,2,1,-0.05003648,1.625716,-0.0762346,27.56571,355.6658,359.7487,-0.2501625,1.192633,0.1290009,353.2021,17.21114,337.6531,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
12.04422,2,1,-0.05014982,1.625696,-0.0761712,27.57021,355.6512,359.7356,-0.250181,1.192641,0.1290038,353.2046,17.21227,337.6431,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
12.07035,2,1,-0.05027892,1.62566,-0.07606225,27.59883,355.6522,359.7438,-0.2501966,1.192595,0.1290091,353.2082,17.21278,337.6258,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
12.09556,2,1,-0.05038068,1.62561,-0.07598617,27.61152,355.6147,359.727,-0.2502017,1.192582,0.1290036,353.1983,17.22569,337.6118,NoObject,0.5715175,1.300841,0.4380706,14.86231,44.77298,308.6573,NoObject,
12.12081,2,1,-0.05054776,1.62557,-0.07598742,27.64255,355.58,359.7079,-0.2502166,1.192596,0.1290119,353.1943,17.23072,337.6112,NoObject,0.5715175,1.300841,0.4380705,14.86207,44.77356,308.6575,NoObject,
12.14446,2,1,-0.05059495,1.625578,-0.07601686,27.64577,355.5363,359.6705,-0.2502605,1.192595,0.1290442,353.1898,17.22537,337.6146,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
12.17022,2,1,-0.0507721,1.625543,-0.07605337,27.6418,355.4948,359.6555,-0.2502857,1.19259,0.1290539,353.1884,17.23256,337.6137,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
12.19563,2,1,-0.05082361,1.625544,-0.07613501,27.65007,355.4625,359.6258,-0.2502722,1.192612,0.129026,353.189,17.24947,337.6111,NoObject,0.5715176,1.300841,0.4380705,14.86223,44.77194,308.6564,NoObject,
12.22027,2,1,-0.05085575,1.62545,-0.07615963,27.64969,355.4106,359.5895,-0.2502407,1.192615,0.1290038,353.197,17.25208,337.5928,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
12.24457,2,1,-0.05096497,1.625423,-0.07618737,27.65599,355.4008,359.5682,-0.2502199,1.19259,0.1289931,353.2077,17.25183,337.5846,NoObject,0.5715176,1.300841,0.4380705,14.86202,44.7724,308.6565,NoObject,
12.27141,2,1,-0.05095287,1.625294,-0.07616976,27.65732,355.3953,359.5497,-0.2501532,1.192607,0.1289009,353.1989,17.26792,337.5787,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
12.29573,2,1,-0.05091648,1.625206,-0.07624164,27.67417,355.4006,359.534,-0.2500949,1.19259,0.1288044,353.2021,17.28975,337.5647,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
12.32049,2,1,-0.050984,1.625147,-0.07626759,27.69756,355.3874,359.5293,-0.2500828,1.192557,0.1287326,353.1849,17.30597,337.5525,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
12.34461,2,1,-0.05099662,1.625095,-0.07625712,27.70151,355.3821,359.5287,-0.250072,1.192545,0.1286451,353.1827,17.31635,337.5571,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
12.3709,2,1,-0.05102744,1.625078,-0.07620064,27.7098,355.3758,359.5244,-0.2500615,1.192568,0.1285499,353.1873,17.32316,337.556,NoObject,0.5715173,1.300842,0.4380703,14.86078,44.7742,308.6579,NoObject,
12.39534,2,1,-0.05111757,1.625053,-0.07625973,27.71763,355.3456,359.5094,-0.2500761,1.19256,0.1285025,353.1928,17.32598,337.5599,NoObject,0.5715174,1.300841,0.4380706,14.86185,44.77235,308.6572,NoObject,
12.42084,2,1,-0.05112508,1.625081,-0.07625864,27.72392,355.3281,359.5111,-0.250083,1.192545,0.1284791,353.1931,17.32587,337.5574,NoObject,0.5715176,1.300841,0.4380705,14.86223,44.77194,308.6564,NoObject,
12.44522,2,1,-0.0512092,1.625098,-0.07629714,27.71584,355.3227,359.5144,-0.2500468,1.192667,0.1284598,353.1967,17.32566,337.5602,NoObject,0.5715176,1.300841,0.4380706,14.86246,44.77235,308.6567,NoObject,
12.47034,2,1,-0.05123888,1.625143,-0.07632389,27.71184,355.3192,359.5056,-0.2500468,1.192667,0.1284593,353.194,17.32633,337.5596,NoObject,0.5715176,1.300841,0.4380705,14.86202,44.7724,308.6565,NoObject,
12.49535,2,1,-0.05128068,1.625195,-0.07631238,27.7136,355.3233,359.5093,-0.2500468,1.192667,0.1284594,353.195,17.32646,337.5595,NoObject,0.5715175,1.300841,0.4380705,14.86183,44.77212,308.6565,NoObject,
12.52061,2,1,-0.05134059,1.62518,-0.07635809,27.71273,355.3242,359.5066,-0.2500467,1.192666,0.1284589,353.19,17.32703,337.5571,NoObject,0.5715174,1.300842,0.4380704,14.86164,44.77192,308.6565,NoObject,
12.54442,2,1,-0.05139614,1.62518,-0.07631621,27.72122,355.3409,359.516,-0.2500468,1.192667,0.1284593,353.1954,17.32671,337.56,NoObject,0.5715173,1.300842,0.4380705,14.86156,44.77288,308.6574,NoObject,
12.57011,2,1,-0.05146782,1.625145,-0.07632302,27.72706,355.3424,359.5293,-0.250047,1.192667,0.1284592,353.1929,17.32658,337.5616,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
12.59639,2,1,-0.05146764,1.625095,-0.07629649,27.74124,355.3369,359.5289,-0.250047,1.192667,0.1284597,353.1956,17.32559,337.5627,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
12.61909,2,1,-0.05142562,1.625043,-0.07624798,27.74194,355.3181,359.511,-0.250047,1.192667,0.1284596,353.1937,17.32554,337.5613,NoObject,0.5715174,1.300841,0.4380706,14.86192,44.7716,308.6566,NoObject,
12.64465,2,1,-0.05149706,1.625012,-0.07623523,27.75302,355.3042,359.501,-0.2500469,1.192667,0.1284594,353.1956,17.32654,337.5612,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
12.67013,2,1,-0.05145047,1.624971,-0.07616951,27.74639,355.2861,359.4675,-0.2500469,1.192667,0.12846,353.1956,17.32479,337.5604,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
12.69552,2,1,-0.0514029,1.624949,-0.07613994,27.76265,355.2785,359.4442,-0.2500466,1.192666,0.1284598,353.199,17.32601,337.5583,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
12.72072,2,1,-0.05141155,1.624895,-0.07610662,27.77993,355.2757,359.4399,-0.2500468,1.192667,0.1284595,353.1937,17.32577,337.5595,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
12.74564,2,1,-0.05132379,1.62488,-0.07613025,27.79486,355.274,359.4371,-0.2500468,1.192666,0.1284595,353.1939,17.32589,337.5585,NoObject,0.5715173,1.300842,0.4380705,14.8613,44.77263,308.6573,NoObject,
12.77144,2,1,-0.051272,1.624829,-0.07610378,27.80293,355.2626,359.4307,-0.2500471,1.192668,0.1284601,353.1945,17.32397,337.5631,NoObject,0.5715175,1.300841,0.4380706,14.86237,44.77156,308.6563,NoObject,
12.79548,2,1,-0.05126195,1.624841,-0.07611536,27.79667,355.2736,359.4286,-0.250047,1.192667,0.1284596,353.194,17.32548,337.5615,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
12.8208,2,1,-0.05119174,1.62481,-0.07612325,27.79412,355.2716,359.4102,-0.2500469,1.192667,0.1284596,353.1949,17.32573,337.5607,NoObject,0.5715176,1.300841,0.4380705,14.86223,44.77274,308.6566,NoObject,
12.84453,2,1,-0.05120977,1.624837,-0.07616799,27.78522,355.2658,359.4021,-0.2500468,1.192666,0.1284597,353.1944,17.3253,337.5588,NoObject,0.5715175,1.300841,0.4380706,14.86231,44.77298,308.6573,NoObject,
12.87053,2,1,-0.05107918,1.624863,-0.0761586,27.77982,355.2515,359.3781,-0.2500467,1.192666,0.1284596,353.196,17.3262,337.5586,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
12.89566,2,1,-0.0510316,1.624864,-0.07614718,27.78779,355.2479,359.3716,-0.2500468,1.192667,0.1284588,353.1956,17.3282,337.5602,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
12.92107,2,1,-0.05105289,1.624832,-0.07617538,27.78018,355.2502,359.3638,-0.2500468,1.192667,0.1284595,353.1951,17.32599,337.5598,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
12.94434,2,1,-0.05104915,1.624827,-0.07616159,27.77709,355.2463,359.3605,-0.250047,1.192667,0.1284592,353.193,17.32645,337.5612,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
12.97015,2,1,-0.05110253,1.624773,-0.07617956,27.78298,355.2337,359.3475,-0.2500469,1.192667,0.1284596,353.1948,17.32581,337.5607,NoObject,0.5715175,1.300841,0.4380707,14.86237,44.77116,308.6564,NoObject,
12.99598,2,1,-0.0510905,1.624738,-0.07616329,27.80445,355.2287,359.3501,-0.2500467,1.192666,0.1284589,353.1941,17.32773,337.5584,NoObject,0.5715173,1.300842,0.4380705,14.86164,44.772,308.6568,NoObject,
13.02022,2,1,-0.05113312,1.624661,-0.07614034,27.8137,355.2237,359.3479,-0.2500469,1.192667,0.1284597,353.1948,17.32552,337.5607,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
13.04463,2,1,-0.05120464,1.624613,-0.07616121,27.82983,355.2173,359.3489,-0.2500469,1.192667,0.1284596,353.1944,17.32565,337.5605,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
13.0711,2,1,-0.0512175,1.624559,-0.07609957,27.84687,355.2064,359.3524,-0.2500469,1.192667,0.1284597,353.1947,17.32541,337.5606,NoObject,0.5715175,1.300841,0.4380705,14.86207,44.77356,308.6575,NoObject,
13.09549,2,1,-0.05121604,1.624546,-0.07602409,27.85101,355.1998,359.3476,-0.2500469,1.192667,0.1284595,353.1946,17.32591,337.5602,NoObject,0.5715173,1.300841,0.4380706,14.8619,44.77171,308.6569,NoObject,
13.12063,2,1,-0.05127933,1.624529,-0.07603513,27.85449,355.1961,359.3345,-0.2500469,1.192667,0.1284595,353.194,17.32589,337.5609,NoObject,0.5715175,1.300841,0.4380707,14.8625,44.77248,308.6571,NoObject,
13.14458,2,1,-0.05126377,1.624521,-0.07601365,27.85907,355.1764,359.3171,-0.2500468,1.192667,0.1284592,353.1941,17.32664,337.5601,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
13.17198,2,1,-0.05133606,1.624503,-0.07600996,27.86258,355.1725,359.3044,-0.2500469,1.192667,0.1284596,353.195,17.32565,337.5606,NoObject,0.5715175,1.300841,0.4380705,14.86177,44.77423,308.6577,NoObject,
13.19745,2,1,-0.05139064,1.624435,-0.07597291,27.87917,355.1655,359.2992,-0.2500469,1.192667,0.1284596,353.1948,17.32557,337.5607,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
13.22046,2,1,-0.0513848,1.624408,-0.07595301,27.88228,355.1689,359.3072,-0.250047,1.192667,0.1284597,353.1945,17.32531,337.5614,NoObject,0.5715174,1.300841,0.4380706,14.86208,44.77191,308.657,NoObject,
13.24387,2,1,-0.05144779,1.624393,-0.07593277,27.88745,355.1711,359.2979,-0.2500469,1.192667,0.1284601,353.1955,17.32437,337.5613,NoObject,0.5715174,1.300841,0.4380706,14.86208,44.77191,308.657,NoObject,
13.26989,2,1,-0.05135537,1.624387,-0.0759018,27.89685,355.1545,359.2854,-0.2500469,1.192667,0.1284596,353.1959,17.32596,337.561,NoObject,0.5715173,1.300842,0.4380705,14.86156,44.77288,308.6574,NoObject,
13.2948,2,1,-0.0513426,1.624351,-0.07591935,27.90148,355.1511,359.2926,-0.2500468,1.192667,0.1284596,353.1949,17.32575,337.5596,NoObject,0.5715175,1.300841,0.4380705,14.86183,44.77212,308.6565,NoObject,
13.32007,2,1,-0.05140662,1.62434,-0.07590508,27.90122,355.1467,359.2798,-0.2500469,1.192667,0.1284595,353.1944,17.326,337.561,NoObject,0.5715175,1.300841,0.4380706,14.86237,44.77156,308.6563,NoObject,
13.34432,2,1,-0.05143212,1.624318,-0.07587366,27.90767,355.1466,359.2772,-0.2500469,1.192667,0.1284598,353.195,17.32527,337.5607,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
13.37035,2,1,-0.05146981,1.624302,-0.07586019,27.90731,355.1557,359.2796,-0.2500469,1.192667,0.1284597,353.194,17.32517,337.5609,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
13.3961,2,1,-0.05152511,1.624283,-0.07579152,27.9221,355.1428,359.2827,-0.2500469,1.192667,0.1284597,353.1948,17.32554,337.5604,NoObject,0.5715176,1.300841,0.4380705,14.86242,44.77225,308.6564,NoObject,
13.42018,2,1,-0.05158728,1.624282,-0.07575236,27.93334,355.1358,359.2833,-0.2500469,1.192667,0.1284595,353.1944,17.32583,337.5604,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
13.44425,2,1,-0.05168295,1.624257,-0.07578672,27.94295,355.123,359.2831,-0.2500472,1.192668,0.1284595,353.1938,17.32572,337.5644,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
